timestamp,face_count,fps
00:04:36,1,24.1
00:04:36,1,26.9
00:04:36,1,27.3
00:04:36,1,26.5
00:04:36,1,20.3
00:04:36,1,21.5
00:04:36,1,24.7
00:04:36,1,25.6
00:04:36,1,26.7
00:04:36,1,25.2
00:04:36,1,26.7
00:04:36,1,29.4
00:04:36,1,27.2
00:04:36,1,28.2
00:04:36,1,26.6
00:04:37,1,27.6
00:04:37,1,28.2
00:04:37,1,25.9
00:04:37,1,24.0
00:04:37,1,26.4
00:04:37,1,26.8
00:04:37,1,27.4
00:04:37,1,26.3
00:04:37,1,25.5
00:04:37,1,25.2
00:04:37,1,25.5
00:04:37,1,25.0
00:04:37,1,25.7
00:04:37,1,26.8
00:04:37,1,25.9
00:04:37,1,26.0
00:04:37,1,24.9
00:04:37,1,30.1
00:04:37,1,28.3
00:04:38,1,26.0
00:04:38,1,24.1
00:04:38,1,24.3
00:04:38,1,24.2
00:04:38,1,24.5
00:04:38,1,27.8
00:04:38,1,26.7
00:04:38,1,25.5
00:04:38,1,26.1
00:04:38,1,60.1
00:04:38,1,66.3
00:04:38,1,61.0
00:04:38,1,58.5
00:04:38,1,67.0
00:04:38,1,67.8
00:04:38,1,59.0
00:04:38,1,55.2
00:04:38,1,48.0
00:04:38,1,52.0
00:04:38,1,49.1
00:04:38,1,47.9
00:04:38,1,46.6
00:04:38,1,45.9
00:04:38,1,50.7
00:04:39,1,47.3
00:04:39,1,47.1
00:04:39,1,48.4
00:04:39,1,45.5
00:04:39,1,47.4
00:04:39,1,46.2
00:04:39,1,43.0
00:04:39,1,44.6
00:04:39,1,45.6
00:04:39,1,44.8
00:04:39,1,44.0
00:04:39,1,46.2
00:04:39,1,48.8
00:04:39,1,44.8
00:04:39,1,47.0
00:04:39,1,40.8
00:04:39,1,44.3
00:04:39,1,44.8
00:04:39,1,45.3
00:04:39,1,43.2
00:04:39,1,49.2
00:04:39,1,46.1
00:04:39,1,49.6
00:04:39,1,46.9
00:04:39,1,50.8
00:04:39,1,46.0
00:04:39,1,47.9
00:04:39,1,50.7
00:04:39,1,47.9
00:04:40,1,43.9
00:04:40,1,44.2
00:04:40,1,47.6
00:04:40,1,47.3
00:04:40,1,50.7
00:04:40,1,46.0
00:04:40,1,45.5
00:04:40,1,45.2
00:04:40,1,41.0
00:04:40,1,42.1
00:04:40,1,44.7
00:04:40,1,45.7
00:04:40,1,45.8
00:04:40,1,43.4
00:04:40,1,41.7
00:04:40,1,42.9
00:04:40,1,44.3
00:04:40,1,43.0
00:04:40,1,42.9
00:04:40,1,46.0
00:04:40,1,45.6
00:04:40,1,44.0
00:04:40,1,48.6
00:04:40,1,44.4
00:04:40,1,46.4
00:04:40,1,44.4
00:04:40,1,44.6
00:04:40,1,45.3
00:04:40,1,44.6
00:04:41,1,44.7
00:04:41,1,46.9
00:04:41,1,46.6
00:04:41,1,45.2
00:04:41,1,47.3
00:04:41,1,47.4
00:04:41,1,45.6
00:04:41,1,44.2
00:04:41,1,42.4
00:04:41,1,45.1
00:04:41,1,43.3
00:04:41,1,42.8
00:04:41,1,45.4
00:04:41,1,42.3
00:04:41,1,48.2
00:04:41,1,42.2
00:04:41,1,43.6
00:04:41,1,43.3
00:04:41,1,46.9
00:04:41,1,43.5
00:04:41,1,41.6
00:04:41,1,44.0
00:04:41,1,47.9
00:04:41,1,46.0
00:04:41,1,46.3
00:04:41,1,46.6
00:04:41,1,44.6
00:04:41,1,46.2
00:04:41,1,44.6
00:04:42,1,48.0
00:04:42,1,42.9
00:04:42,1,44.2
00:04:42,1,45.1
00:04:42,1,43.9
00:04:42,1,47.5
00:04:42,1,40.9
00:04:42,1,42.8
00:04:42,1,43.2
00:04:42,1,44.0
00:04:42,1,40.7
00:04:42,1,45.4
00:04:42,1,42.6
00:04:42,1,45.3
00:04:42,1,43.9
00:04:42,1,38.0
00:04:42,1,45.1
00:04:42,1,45.1
00:04:42,1,41.0
00:04:42,1,47.0
00:04:42,1,44.5
00:04:42,1,44.0
00:04:42,1,48.3
00:04:42,1,47.0
00:04:42,1,43.6
00:04:42,1,48.4
00:04:42,1,46.1
00:04:42,1,46.1
00:04:42,1,47.6
00:04:43,1,43.3
00:04:43,1,46.3
00:04:43,1,44.5
00:04:43,1,47.2
00:04:43,1,43.9
00:04:43,1,44.0
00:04:43,1,46.5
00:04:43,1,47.2
00:04:43,1,46.4
00:04:43,1,44.0
00:04:43,1,48.3
00:04:43,1,46.7
00:04:43,1,45.9
00:04:43,1,44.6
00:04:43,1,44.9
00:04:43,1,40.9
00:04:43,1,42.9
00:04:43,1,48.4
00:04:43,1,49.9
00:04:43,1,52.7
00:04:43,1,50.0
00:04:43,1,48.1
00:04:43,1,57.9
00:04:43,1,49.4
00:04:43,1,50.1
00:04:43,1,48.6
00:04:43,1,47.5
00:04:43,1,46.9
00:04:43,1,51.9
00:04:43,1,50.3
00:04:44,1,50.7
00:04:44,1,52.1
00:04:44,1,49.4
00:04:44,1,48.0
00:04:44,1,50.4
00:04:44,1,47.5
00:04:44,1,50.2
00:04:44,1,48.3
00:04:44,1,47.8
00:04:44,1,45.7
00:04:44,1,43.4
00:04:44,1,41.5
00:04:44,1,50.5
00:04:44,1,50.1
00:04:44,1,50.5
00:04:44,1,47.2
00:04:44,1,45.5
00:04:44,1,48.2
00:04:44,1,47.1
00:04:44,1,50.4
00:04:44,1,48.3
00:04:44,1,47.2
00:04:44,1,48.7
00:04:44,1,44.9
00:04:44,1,49.1
00:04:44,1,46.8
00:04:44,1,45.8
00:04:44,1,47.0
00:04:44,1,44.4
00:04:45,1,48.0
00:04:45,1,45.4
00:04:45,1,49.8
00:04:45,1,44.9
00:04:45,1,46.9
00:04:45,1,47.6
00:04:45,1,45.6
00:04:45,1,42.5
00:04:45,1,47.3
00:04:45,1,44.6
00:04:45,1,42.4
00:04:45,1,42.1
00:04:45,1,42.7
00:04:45,1,45.1
00:04:45,1,43.3
00:04:45,1,45.0
00:04:45,1,46.3
00:04:45,1,44.8
00:04:45,1,47.3
00:04:45,1,44.0
00:04:45,1,45.1
00:04:45,1,43.7
00:04:45,1,46.5
00:04:45,1,42.5
00:04:45,1,44.3
00:04:45,1,48.5
00:04:45,1,44.5
00:04:45,1,46.1
00:04:45,1,43.1
00:04:46,1,49.5
00:04:46,1,48.6
00:04:46,1,46.4
00:04:46,1,42.5
00:04:46,1,50.1
00:04:46,1,46.0
00:04:46,1,40.0
00:04:46,1,43.0
00:04:46,1,43.0
00:04:46,1,40.2
00:04:46,1,45.0
00:04:46,1,43.3
00:04:46,1,41.9
00:04:46,1,46.6
00:04:46,1,43.2
00:04:46,1,45.7
00:04:46,1,44.6
00:04:46,1,45.8
00:04:46,1,44.5
00:04:46,1,45.3
00:04:46,1,45.4
00:04:46,1,43.4
00:04:46,1,46.8
00:04:46,1,49.3
00:04:46,1,47.0
00:04:46,1,45.1
00:04:46,1,44.0
00:04:46,1,45.0
00:04:46,1,44.8
00:04:47,1,46.2
00:04:47,1,45.1
00:04:47,1,47.0
00:04:47,1,46.6
00:04:47,1,45.4
00:04:47,1,44.0
00:04:47,1,47.2
00:04:47,1,41.3
00:04:47,1,43.0
00:04:47,1,44.6
00:04:47,1,45.7
00:04:47,1,42.1
00:04:47,1,41.5
00:04:47,1,44.4
00:04:47,1,42.0
00:04:47,1,43.9
00:04:47,1,41.0
00:04:47,1,43.2
00:04:47,1,41.9
00:04:47,1,43.4
00:04:47,1,46.0
00:04:47,1,44.4
00:04:47,1,45.2
00:04:47,1,41.0
00:04:47,1,50.6
00:04:47,1,40.7
00:04:47,1,45.2
00:04:47,1,44.3
00:04:47,1,47.8
00:04:48,1,46.3
00:04:48,1,43.7
00:04:48,1,43.9
00:04:48,1,46.7
00:04:48,1,45.2
00:04:48,1,32.2
00:04:48,1,35.1
00:04:48,1,41.0
00:04:48,1,43.7
00:04:48,1,44.5
00:04:48,1,42.1
00:04:48,1,41.6
00:04:48,1,45.1
00:04:48,1,44.2
00:04:48,1,41.9
00:04:48,1,45.0
00:04:48,1,42.1
00:04:48,1,46.4
00:04:48,1,45.5
00:04:48,1,43.3
00:04:48,1,44.7
00:04:48,1,45.9
00:04:48,1,45.4
00:04:48,1,44.5
00:04:48,1,41.1
00:04:48,1,45.3
00:04:48,1,41.9
00:04:48,1,45.0
00:04:49,1,44.8
00:04:49,1,46.0
00:04:49,1,44.7
00:04:49,1,47.3
00:04:49,1,42.8
00:04:49,1,47.2
00:04:49,1,41.8
00:04:49,1,42.6
00:04:49,1,41.5
00:04:49,1,46.8
00:04:49,1,43.7
00:04:49,1,45.6
00:04:49,1,46.2
00:04:49,1,41.1
00:04:49,1,43.5
00:04:49,1,42.4
00:04:49,1,43.8
00:04:49,1,46.3
00:04:49,1,46.2
00:04:49,1,44.2
00:04:49,1,45.7
00:04:49,1,43.2
00:04:49,1,44.3
00:04:49,1,43.6
00:04:49,1,45.5
00:04:49,1,46.7
00:04:49,1,45.0
00:04:49,1,43.9
00:04:49,1,46.2
00:04:50,1,43.8
00:04:50,1,45.1
00:04:50,1,45.7
00:04:50,1,45.4
00:04:50,1,39.5
00:04:50,1,37.2
00:04:50,1,37.6
00:04:50,1,43.6
00:04:50,1,41.2
00:04:50,1,44.9
00:04:50,1,42.8
00:04:50,1,44.0
00:04:50,1,42.2
00:04:50,1,42.7
00:04:50,1,43.3
00:04:50,1,43.4
00:04:50,1,43.8
00:04:50,1,44.1
00:04:50,1,44.7
00:04:50,1,41.6
00:04:50,1,46.2
00:04:50,1,47.0
00:04:50,1,44.3
00:04:50,1,45.6
00:04:50,1,46.8
00:04:50,1,48.1
00:04:50,1,45.7
00:04:50,1,44.2
00:04:51,1,44.8
00:04:51,1,46.3
00:04:51,1,45.5
00:04:51,1,43.4
00:04:51,1,46.8
00:04:51,1,48.5
00:04:51,1,43.9
00:04:51,1,42.7
00:04:51,1,42.3
00:04:51,1,43.4
00:04:51,1,46.2
00:04:51,1,40.4
00:04:51,1,44.2
00:04:51,1,44.1
00:04:51,1,46.0
00:04:51,1,41.1
00:04:51,1,48.8
00:04:51,1,43.7
00:04:51,1,42.1
00:04:51,1,44.5
00:04:51,1,43.5
00:04:51,1,42.4
00:04:51,1,41.1
00:04:51,1,47.7
00:04:51,1,42.7
00:04:51,1,46.5
00:04:51,1,49.7
00:04:51,1,50.8
00:04:51,1,54.3
00:04:51,1,64.0
00:04:52,1,63.2
00:04:52,1,65.4
00:04:52,1,56.5
00:04:52,1,63.2
00:04:52,1,58.4
00:04:52,1,51.6
00:04:52,1,58.2
00:04:52,1,54.8
00:04:52,1,62.2
00:04:52,1,54.5
00:04:52,1,55.6
00:04:52,1,57.7
00:04:52,1,57.3
00:04:52,1,56.3
00:04:52,1,61.3
00:04:52,1,60.2
00:04:52,1,66.2
00:04:52,1,58.8
00:04:52,1,63.3
00:04:52,1,69.9
00:04:52,1,67.9
00:04:52,1,64.7
00:04:52,1,59.0
00:04:52,1,67.6
00:04:52,1,62.4
00:04:52,1,60.7
00:04:52,1,65.3
00:04:52,1,67.7
00:04:52,1,61.0
00:04:52,1,65.5
00:04:52,1,65.5
00:04:53,1,63.2
00:04:53,1,59.3
00:04:53,1,59.3
00:04:53,1,63.0
00:04:53,1,65.0
00:04:53,1,60.3
00:04:53,1,66.3
00:04:53,1,58.7
00:04:53,1,61.6
00:04:53,1,62.0
00:04:53,1,65.2
00:04:53,1,60.0
00:04:53,1,67.6
00:04:53,1,61.3
00:04:53,1,62.1
00:04:53,1,62.8
00:04:53,1,64.3
00:04:53,1,58.2
00:04:53,1,67.5
00:04:53,1,57.2
00:04:53,1,66.9
00:04:53,1,56.9
00:04:53,1,52.1
00:04:53,1,53.7
00:04:53,1,61.4
00:04:53,1,57.9
00:04:53,1,63.3
00:04:53,1,61.9
00:04:53,1,57.1
00:04:53,1,55.2
00:04:54,1,58.2
00:04:54,1,62.9
00:04:54,1,66.7
00:04:54,1,61.7
00:04:54,1,66.5
00:04:54,1,65.4
00:04:54,1,56.8
00:04:54,1,59.5
00:04:54,1,60.0
00:04:54,1,60.4
00:04:54,1,57.9
00:04:54,1,58.2
00:04:54,1,59.8
00:04:54,1,63.1
00:04:54,1,66.8
00:04:54,1,62.8
00:04:54,1,60.2
00:04:54,1,60.6
00:04:54,1,65.6
00:04:54,1,63.7
00:04:54,1,65.7
00:04:54,2,62.4
00:04:54,1,60.1
00:04:54,2,61.9
00:04:54,1,64.0
00:04:54,1,66.8
00:04:54,1,67.6
00:04:54,1,68.7
00:04:54,1,70.4
00:04:54,1,66.2
00:04:55,1,60.2
00:04:55,1,63.8
00:04:55,1,61.1
00:04:55,1,67.4
00:04:55,1,67.7
00:04:55,1,60.4
00:04:55,1,61.3
00:04:55,1,59.6
00:04:55,1,55.8
00:04:55,1,58.3
00:04:55,1,61.4
00:04:55,1,61.5
00:04:55,1,60.9
00:04:55,1,59.6
00:04:55,1,62.6
00:04:55,1,58.9
00:04:55,1,60.4
00:04:55,1,61.9
00:04:55,1,58.2
00:04:55,1,59.6
00:04:55,1,61.9
00:04:55,1,65.3
00:04:55,1,66.7
00:04:55,1,65.4
00:04:55,1,59.0
00:04:55,1,66.5
00:04:55,1,62.5
00:04:55,1,64.5
00:04:55,1,62.2
00:04:55,1,65.0
00:04:56,1,61.6
00:04:56,1,62.0
00:04:56,1,56.8
00:04:56,1,61.8
00:04:56,1,62.5
00:04:56,1,66.0
00:04:56,1,63.8
00:04:56,1,65.1
00:04:56,1,67.0
00:04:56,1,67.6
00:04:56,1,66.4
00:04:56,1,66.0
00:04:56,1,60.1
00:04:56,1,67.6
00:04:56,1,61.7
00:04:56,1,60.0
00:04:56,1,68.3
00:04:56,1,64.0
00:04:56,1,65.2
00:04:56,1,61.8
00:04:56,1,60.8
00:04:56,1,64.0
00:04:56,1,64.3
00:04:56,1,61.9
00:04:56,1,60.6
00:04:56,1,61.7
00:04:56,1,61.2
00:04:56,1,59.9
00:04:56,1,61.0
00:04:56,1,62.9
00:04:57,1,58.4
00:04:57,1,55.2
00:04:57,1,55.5
00:04:57,1,60.3
00:04:57,1,53.8
00:04:57,1,59.0
00:04:57,1,61.3
00:04:57,1,56.6
00:04:57,1,59.2
00:04:57,1,58.4
00:04:57,1,55.1
00:04:57,1,59.8
00:04:57,1,58.3
00:04:57,1,62.5
00:04:57,1,61.9
00:04:57,1,59.4
00:04:57,1,57.8
00:04:57,1,62.0
00:04:57,1,62.7
00:04:57,1,65.8
00:04:57,1,62.1
00:04:57,1,61.6
00:04:57,1,62.1
00:04:57,1,62.8
00:04:57,1,60.8
00:04:57,1,65.6
00:04:57,1,65.7
00:04:57,1,68.2
00:04:57,1,53.1
00:04:58,1,61.5
00:04:58,1,55.5
00:04:58,1,58.7
00:04:58,1,62.1
00:04:58,1,58.2
00:04:58,1,56.1
00:04:58,1,59.6
00:04:58,1,59.2
00:04:58,1,50.9
00:04:58,1,61.7
00:04:58,1,59.2
00:04:58,1,58.9
00:04:58,1,63.5
00:04:58,1,59.0
00:04:58,1,55.2
00:04:58,1,65.9
00:04:58,1,64.4
00:04:58,1,59.3
00:04:58,1,59.9
00:04:58,1,61.8
00:04:58,1,64.1
00:04:58,1,58.7
00:04:58,1,64.1
00:04:58,1,57.0
00:04:58,1,58.3
00:04:58,1,62.2
00:04:58,1,62.4
00:04:58,1,56.5
00:04:58,1,63.4
00:04:58,1,64.6
00:04:58,1,57.6
00:04:59,1,57.3
00:04:59,1,51.9
00:04:59,1,58.4
00:04:59,1,62.3
00:04:59,1,60.0
00:04:59,1,59.5
00:04:59,1,59.1
00:04:59,1,58.3
00:04:59,1,56.3
00:04:59,1,55.6
00:04:59,1,59.0
00:04:59,1,59.4
00:04:59,1,61.0
00:04:59,1,49.7
00:04:59,1,59.4
00:04:59,1,57.8
00:04:59,1,56.1
00:04:59,1,59.7
00:04:59,1,60.4
00:04:59,1,55.7
00:04:59,1,63.7
00:04:59,1,61.9
00:04:59,1,62.2
00:04:59,1,61.5
00:04:59,1,60.9
00:04:59,1,63.3
00:04:59,1,63.4
00:04:59,1,66.7
00:04:59,1,55.7
00:04:59,1,53.8
00:05:00,1,62.7
00:05:00,1,61.9
00:05:00,1,55.4
00:05:00,1,64.6
00:05:00,1,61.7
00:05:00,1,51.5
00:05:00,1,61.3
00:05:00,1,55.1
00:05:00,1,59.0
00:05:00,1,59.1
00:05:00,1,57.6
00:05:00,1,64.9
00:05:00,1,62.9
00:05:00,1,56.8
00:05:00,1,60.5
00:05:00,1,60.4
00:05:00,1,55.3
00:05:00,1,58.9
00:05:00,1,58.5
00:05:00,1,68.0
00:05:00,1,63.9
00:05:00,1,59.6
00:05:00,1,62.9
00:05:00,1,59.7
00:05:00,1,62.2
00:05:00,1,59.9
00:05:00,1,63.4
00:05:00,1,60.4
00:05:00,1,59.5
00:05:00,1,56.5
00:05:01,1,62.8
00:05:01,1,59.8
00:05:01,1,56.7
00:05:01,1,58.7
00:05:01,1,61.4
00:05:01,1,64.9
00:05:01,1,63.7
00:05:01,1,60.2
00:05:01,1,57.4
00:05:01,1,60.6
00:05:01,1,61.2
00:05:01,1,59.7
00:05:01,1,61.5
00:05:01,1,57.7
00:05:01,1,58.9
00:05:01,1,60.1
00:05:01,1,60.4
00:05:01,1,63.8
00:05:01,1,62.0
00:05:01,1,67.6
00:05:01,1,63.6
00:05:01,1,61.8
00:05:01,1,61.9
00:05:01,1,64.0
00:05:01,1,61.9
00:05:01,1,67.5
00:05:01,1,63.0
00:05:01,1,65.6
00:05:01,1,62.0
00:05:01,1,54.9
00:05:02,1,55.9
00:05:02,1,56.9
00:05:02,1,63.5
00:05:02,1,59.1
00:05:02,1,63.3
00:05:02,1,55.5
00:05:02,1,60.9
00:05:02,1,53.6
00:05:02,1,61.2
00:05:02,1,63.9
00:05:02,1,57.0
00:05:02,1,56.8
00:05:02,1,60.2
00:05:02,1,60.5
00:05:02,1,62.2
00:05:02,1,63.0
00:05:02,1,56.7
00:05:02,1,59.8
00:05:02,1,66.9
00:05:02,1,63.4
00:05:02,1,54.6
00:05:02,1,61.4
00:05:02,1,57.0
00:05:02,1,55.7
00:05:02,1,59.2
00:05:02,1,53.1
00:05:02,1,60.6
00:05:02,1,59.1
00:05:02,1,60.3
00:05:02,1,63.9
00:05:03,1,62.9
00:05:03,1,58.6
00:05:03,1,58.7
00:05:03,1,53.0
00:05:03,1,67.8
00:05:03,1,59.7
00:05:03,1,55.0
00:05:03,1,60.5
00:05:03,1,63.2
00:05:03,1,61.8
00:05:03,1,67.8
00:05:03,1,61.9
00:05:03,1,64.4
00:05:03,1,62.2
00:05:03,1,56.8
00:05:03,1,64.5
00:05:03,1,62.3
00:05:03,1,57.1
00:05:03,1,58.2
00:05:03,1,57.4
00:05:03,1,61.2
00:05:03,1,57.9
00:05:03,1,60.5
00:05:03,1,61.1
00:05:03,1,62.7
00:05:03,1,57.0
00:05:03,1,62.8
00:05:03,1,54.4
00:05:03,1,60.0
00:05:03,1,61.4
00:05:04,1,60.0
00:05:04,1,56.6
00:05:04,1,47.9
00:05:04,1,57.0
00:05:04,1,57.3
00:05:04,1,62.9
00:05:04,1,61.3
00:05:04,1,56.8
00:05:04,1,57.0
00:05:04,1,57.7
00:05:04,1,61.0
00:05:04,1,62.2
00:05:04,1,61.1
00:05:04,1,56.7
00:05:04,1,60.8
00:05:04,1,60.1
00:05:04,1,60.5
00:05:04,1,57.2
00:05:04,1,61.4
00:05:04,1,67.5
00:05:04,1,59.7
00:05:04,1,61.4
00:05:04,1,53.3
00:05:04,1,57.1
00:05:04,1,61.4
00:05:04,1,59.1
00:05:04,1,61.2
00:05:04,1,62.4
00:05:04,1,64.2
00:05:05,1,56.9
00:05:05,1,57.7
00:05:05,1,60.8
00:05:05,1,60.3
00:05:05,1,61.0
00:05:05,1,56.0
00:05:05,1,62.9
00:05:05,1,47.2
00:05:05,1,59.8
